,0,1,2
0,곤지아 마지막,/qna/detail.nhn?d1id=3&dirId=30305&docId=298552811,"곤지암 영화 마지막에 사람들이름이랑 제작사,도움준곳 다 나오고나서 누구를 추억한다는데 그 사람이 누구고 왜 추억한다고하는지 이유좀 설명해주실수있나요? 만약에 죽었으면 왜 죽었는지 이유도좀.."
1,로맨스 영화? 였던거 같은데 막 남자가 방 두드리면서 뛰어다니다가 누구를 마주쳤었나 그래서 화면이 뿌얘지는,/qna/detail.nhn?d1id=3&dirId=30302&docId=298552754,로맨스 영화? 였던거 같은데 막 남자가 방 두드리면서 뛰어다니다가 누구를 마주쳤었나 그래서 화면이 뿌얘지는 장면이 있는 영화인데 제목이 뭘까요?ㅠㅠ 기억이 안남요
2,아바타 스타 슈 주제가 (내 이름은 슈 내 이름은 슈 모두의 친구 슈~~ 이 노래) 악보 좀요 급해요 내공,/qna/detail.nhn?d1id=3&dirId=304&docId=298552753,아바타 스타 슈 주제가 (내 이름은 슈 내 이름은 슈 모두의 친구 슈~~ 이 노래) 악보 좀요 급해요 내공 50 드랴요
3,랜덤채팅의 그녀가 왜 1등인가요,/qna/detail.nhn?d1id=3&dirId=30511&docId=298552719,첫화보고 노잼이라 그 뒤로 안봤는데 아무리 생각해도 이해안감
4,사주가 괜찮은지 봐주세요~~^^ 2018년 4월 2일 12시 41분(오시) 양력 여자아이 도하윤,/qna/detail.nhn?d1id=3&dirId=31506&docId=298552706,사주가 괜찮은지 봐주세요~~^^2018년 4월 2일 12시 41분(오시) 양력여자아이 도하윤
5,생산성과 임금에 관해 질문합니다 ㅎㅎ 생산성은 떨어지는데 근로자들의 임금을 올려줘야 하는지에 대해서 궁금합니,/qna/detail.nhn?d1id=3&dirId=30103&docId=298552703,"생산성과 임금에 관해 질문합니다 ㅎㅎ생산성은 떨어지는데 근로자들의 임금을 올려줘야 하는지에 대해서 궁금합니다.임금을 올려주는 것이 맞다고 보나, 생산성 관련해서 해결방법이생각이 안납니다. 이런 노사관계는 어떻게 해결하야 하나요?"
6,안녕으로 시작하는 여자가수노래 제목좀 부탁드립니다.,/qna/detail.nhn?d1id=3&dirId=30201&docId=298552685,카페같은데에서 많이 나오는 노래인데 여자가수분입니다. 드라마주제가인것도같고 드라마를 안봐서 확실하게는 모르겠습니다. 첫소절이 안녕 으로 시작하는노래인데 약간 몽환적인 느낌이 나는노래 발라드노래 제목좀 부탁드립니다.
7,캐논 200d vs 70d 동영상촬영 문의,/qna/detail.nhn?d1id=3&dirId=3031002&docId=298552665,카메라 구입 예정인데요동영상 촬영 연습이 주 목적이에요200d랑 70d랑 동영상 촬영에서 성능 차이 많이 나나요?난다면 어떤 점에서 나는지 알려주세요200d가 초점이 빠르다 이런걸로 광고하던데보급기 사도 괜찮을까요?
8,라사라 청강문화산업대 디아프 사디 에스모드서울,/qna/detail.nhn?d1id=3&dirId=31302&docId=298552659,이중에서 제일 나은곳이 어디인가요솔직히 학비생각해서 라사라랑 청강 알아보고는 있는데 어디가 더 나은가여ㅛ?
9,그냥 길을 가는데 무당이 절 잡아먹고 있었어요. 친구랑 가고 있었는데 친구는 그냥 쳐다보기만 하고 무당이 절,/qna/detail.nhn?d1id=3&dirId=31505&docId=298552593,그냥 길을 가는데 무당이 절 잡아먹고 있었어요. 친구랑 가고 있었는데 친구는 그냥 쳐다보기만 하고무당이 절 잡아먹는 꿈이었는데 어제는 빨간 도깨비가 나와서 일어나라고 잠에서 깨라는 식으로 얘기하고 나서깨나까 머리도 아프고 열이나서 보니 38.5도 였거든요오늘은 무당꿈꾸고 나니까 또 열이나서 보니 38도가 넘어가는데요.. 질병꿈일까요?
10,"자식 운 봐주세요~ 남자 1982,06,10 양력(새벽1~3시) 여자 1989,03,02 양력 (새벽2시)",/qna/detail.nhn?d1id=3&dirId=31501&docId=298552571,"자식 운 봐주세요~남자 1982,06,10 양력(새벽1~3시)여자 1989,03,02 양력 (새벽2시)사주에 자식 명수가 몇명인지...자식운은 있는지 궁금합니다..."
11,떨어질뻔한꿈 해몽,/qna/detail.nhn?d1id=3&dirId=31505&docId=298552560,꿈시작은 산정상이었구요장난친다구 슬쩍슬쩍하다가 미그러졌는데홈같은데를잡아서 올라오려다가밑을쓱봤는데 떨어질까.. 생각하다가갑자기무서워져서 올라왔고정상에 모르는사람한명이있었는데거의다올라올쯤 손만보인채로 절도와줫어요그리고깼구요해몽좀해주세요..
12,벚꽃테일(Sakuratale)세계관좀 알려주세요,/qna/detail.nhn?d1id=3&dirId=305&docId=298552545,벚꽃테일(Sakuratale)세계관좀 알려주세요
13,노래 찾아주세요,/qna/detail.nhn?d1id=3&dirId=30213&docId=298552498,기상나팔소리 느낌으로빰↗빰↘ 빰빠밤 빰빠밤 빰빠밤ㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜ계속 귓가에 저 부분만 맴도는데 미치겠어요퓨ㅠㅜㅠㅜㅠ도와ㅜㅈ세ㅕㅇ....................
14,품번좀요오,/qna/detail.nhn?d1id=3&dirId=306&docId=298552475,품번좀요오
15,"페이트 그랜드 오더 애니메이션은 문라이트,라스트 오더 두가지 뿐인가요? 그리고 라스트 오더는 봤는데 그담은",/qna/detail.nhn?d1id=3&dirId=30407&docId=298552454,"페이트 그랜드 오더 애니메이션은 문라이트,라스트 오더 두가지 뿐인가요? 그리고 라스트 오더는 봤는데 그담은 문라이트를 보면 될려나요...순서 좀 알려주세요."
16,Hu담은고딕 이랑 비슷한 고딕폰트 추천해주세요!,/qna/detail.nhn?d1id=3&dirId=31304&docId=298552421,Hu담은고딕 이랑 비슷한 고딕폰트 추천해주세요!
17,유튜브 노래가 뭔지 궁금합니다,/qna/detail.nhn?d1id=3&dirId=30211&docId=298552396,https://www.youtube.com/watch?v=2vkWsEi987A 여기에 나오는 노래인데 도무지 모르겠습니다 ㅜㅜ 알려주세요
18,어벤져스 인피니티 워 레드카펫,/qna/detail.nhn?d1id=3&dirId=30306&docId=298552339,이번에 4월 12일 목요일에 인피니티워 레드카펫 하잖아요ㅠㅠ내한 가는건 처음이고 잘 몰라서...1. 6시 40분에 레드카펫인거로 아는데 대략 몇시부터 있으면 될까요? 아침 8시나.. 아님 전날가서 밤샘해야 할까요ㅜㅠ? 펜스 잡고 싶은데...2. 사인은 어디쯤에 서있어야 받을수있죠3. 사인 종이는 무엇으로.. 그리고 펜은 제가 준비해야하나요??4. 레드카펫에서는 보통 무얼 하나요? 배우들이 걸어가고 저 끝 무대에 도달하나요? 무대에 가면 배우들은 무얼하나요?대답해주시면 감사하겠습니다!! 내공 100드립니다ㅠㅠ
19,"작곡해서 음반을 내고 싶은데, 뭘 배우면 될까요?",/qna/detail.nhn?d1id=3&dirId=3021402&docId=298552328,"지금껏 취미로 노래를 오래해왔는데,작곡해서 제 음반을 내고 싶어서요.음악활동을 공연 위주로 해와서, 레코딩과 작곡에 대해서는 아는바가 전혀 없습니다.다룰줄 아는 악기도 없구요.작곡하고 음원을 내기까지 가장 빠른길이 무엇인지 알고 싶습니다.무엇을 배워야 하는지, 비용과 기간은 얼마나 걸릴지 궁금합니다."
20,1980년생 사주 궁금합니다.,/qna/detail.nhn?d1id=3&dirId=31501&docId=298552323,"1980년 11월 1일 16시 50분생 (양력)여자전반적인 직업, 재물 사주그리고 올해 이직운, 이사운 알고 싶습니다."
21,이 노래 제목좀 알려주세요!,/qna/detail.nhn?d1id=3&dirId=30213&docId=298552283,"재생시간0:00재생종료시간0:00오디오 파일을 인코딩 중입니다.잠시 후 다시 시도해 주세요.인코딩은 최소 10초 - 최대 1분 정도소요될 수 있습니다.레이어 닫기var audioController = new AudioController();
										audioController.init($$.getSingle(""div._audio_controller""), ""https://audio-nmv.pstatic.net/audio/read/20180427/1522726093477.m4a?key=MjEwMzE3NTA1NDQwNzQwNDcyOTYzMjIzMDIxYXVkaW8tbm12LnBzdGF0aWMubmV0MDM4L2F1ZGlvL3JlYWQvMjAxODA0MjcvMTUyMjcyNjA5MzQ3Ny5tNGEzMjAwMjE5MDA2bmhudWdjMjc0MzIzME5ITkFEMDAwMDAwMDA2MDA0MDIyMw=="", ""DONE"", ""/static/flash"", 30213, 298552283);이 노래 제목 부탁드려용 ㅜㅜ 가사를 하나도 몰라서 노래를 찾을 수가 없네용..여자노래인데, 제가 생각하기로는 백지영이나 임정희인것 같은디.."
22,만화 제목점....(뱀파이어 만화입니다.),/qna/detail.nhn?d1id=3&dirId=305&docId=298105441,"숲 속의 한 저택에 뱀파이어가 살고 있는데, 어느날 아름다운 한 소년이 저택에 숨어들어 왔습니다.소년의 이름은 알렉스(?)인데 뱀파이어는 첨에는 소년을 무척 귀찮아 하지만, 차츰 소년에게 다정하게대해줍니다.소년은 원래 귀족가문의 후계자인데 친아버지가 죽고 홀로 된 다정한 어머니와 할아버지가 소년을 돌보고있었는데, 소년을 위해 가정교사를 들이는데 그 가정교사는 첨에는 어리버리하면서도 다정한 모습으로소년과 소년의 어머니에게 호감을 삽니다.소년의 노력을 소년의 어머니와 그 가정교사는 사랑에 빠져 결혼을 하게 되지만. 그 후 그 가정교사의본색이 나오면서 소년의 가문의 재산을 독차치하려고 계략을 꾸밉니다.하지만 그 것을 알게 된 소년의 어머니와 할아버지가 그 가정교사를 필사적으로 막고 이에 화가 난 그 가정교사가 소년의 어머니를 발코니에서 목을 졸라서 떨어뜨리면서 죽입니다. 그 광경을 본 소년은 자신도 죽일까봐 겁이나서 바로 뛰쳐나와 거리를 떠돌다가 숲속의 뱀파이어의 저택에 숨어들게 된 것입니다.소년의 거처를 알게된 가정교사는 꾀를 써서 소년을 꾀어내 죽이려고 하지만, 뱀파이어가 자신의 목숨까지버려가며 소년을 구해주고, 소년은 슬퍼하며 사랑하는 뱀파이어를 보내줍니다. 그후 성인이 되어 귀족작위를 잇게된 소년은 어느날 길을 가다가 그 뱀파이어와 무척 닮은 듯한 사람을 보게 되는데 그사람에게 말을 거는 것으로 만화는 끝납니다.클램프랑 비슷한 그림의 오래된 만화이지만, 아직까지 잊혀지지가 않습니다.다만 만화의 제목이 기억이 나지 않아서 너무너무 답답합니다.아시는 분이 계시다면 답변부탁드립니다."
23,음력 1986년 2월30일 인시 여자 입니다 제가 직장을 옮기고 싶은데 언제 가능할지 자세히 알려주세요,/qna/detail.nhn?d1id=3&dirId=31501&docId=298552264,음력 1986년 2월30일 인시 여자 입니다제가 직장을 옮기고 싶은데 언제 가능할지자세히 알려주세요
24,제 작은아버지가 어린아이가 노래부르는 소리가 들렷엇는데 그걸 가족들이 다 같이 들어도 그냥 아무렇지 않게 넘,/qna/detail.nhn?d1id=3&dirId=31505&docId=298552259,제 작은아버지가 어린아이가 노래부르는 소리가 들렷엇는데 그걸 가족들이 다 같이 들어도 그냥 아무렇지 않게 넘겻는데 그러고 몇 분후 작은아빠가 돌아가셧는데 그 때 저는 오열하고 잇다가 어느 순간 작은아빠가 살아서 환한 빛에 싸여 서 잇는 상태를 저희 가족이 보고 가서 반겼는데요.꿈 해몽이 부탁드립니다.
25,이그림을그린인물이랑 그린사람의이룸을알려주세요,/qna/detail.nhn?d1id=3&dirId=3120101&docId=298552242,이그림을그린인물이랑 그린사람의이룸을알려주세요
26,가면라이더 제작 과정,/qna/detail.nhn?d1id=3&dirId=304&docId=298552223,가면라이더 제작 과정에 대해 알고 싶어요.
27,현대 레이드물 소설입니다 주인공이 지하던전에 삼켜졌다 다른사람들에게 구출되며 시작됬는데 나오자마자 다시 던전,/qna/detail.nhn?d1id=3&dirId=3070103&docId=298552222,"현대 레이드물 소설입니다주인공이 지하던전에 삼켜졌다 다른사람들에게 구출되며 시작됬는데 나오자마자 다시 던전에 삼켜지는 식의 전개가 됬구요 주인공이 무슨 신화의 서? 라는 ""마법사는 그에게 물었다"" 이런식의 기술을 썼었습니다 꼭 찾고싶어요"
28,여자친구 사진 찍어줄 건데 30만원 안쪽으로 렌즈 추천해주세요~ 비디는 캐논 200d 입니다 카메라 알못이에,/qna/detail.nhn?d1id=3&dirId=3031002&docId=298552211,여자친구 사진 찍어줄 건데 30만원 안쪽으로 렌즈 추천해주세요~비디는 캐논 200d 입니다카메라 알못이에요..
29,레디 플레이어원 을 보고싶은데 이걸 4dx로 봐야하나요? 아이맥스로 봐야하나요? 제가 알기론 영화필름을 쓸때,/qna/detail.nhn?d1id=3&dirId=30312&docId=298552148,레디 플레이어원 을 보고싶은데 이걸 4dx로 봐야하나요? 아이맥스로 봐야하나요? 제가 알기론 영화필름을 쓸때 아이맥스로 하는것과 4dx 3d 필름이 달라서 만일 아이맥스필름이 아닌데 아이맥스로 보면 돈아깝다고 하더라구요. 그래서 질문올립니다. 그냥 4dx 3d 로 봐도 무방한가요?
30,CMYK에서 왜 블랙이 B가 아니라 K인가요 ㅜ,/qna/detail.nhn?d1id=3&dirId=31301&docId=298552144,CMYK에서 왜 블랙이 B가 아니라 K인가요 ㅜ
31,사주직업운,/qna/detail.nhn?d1id=3&dirId=31501&docId=298552118,사주직업1997.11.10 양력 여자 11:30사주에 잘맞는 직업 다말해주세요
32,이분 누구인가요,/qna/detail.nhn?d1id=3&dirId=30104&docId=298552111,이분 핫샷 최준혁이에요 아니면 아이콘 구준회에요?핫플인 친구는 최준혁이라고 하고 아이코닉인 친구는 구준회라고 하는데... 전 최준혁 같기는 한데 좀 헷갈려서요
33,현재 아이폰7 쓰고 있는데요 지니뮤직 듣고 있다가 게임키면 노래가 자동으로 멈추거나 또는 일부 게임 에서는,/qna/detail.nhn?d1id=3&dirId=30205&docId=298552045,현재 아이폰7 쓰고 있는데요지니뮤직 듣고 있다가 게임키면 노래가 자동으로 멈추거나 또는 일부 게임 에서는 노래가 멈춰있거나 꺼져서 실행이 안되는데 게임 하면서 노래 들을수 있는 방법좀 알려주세요 ....ㅠㅠ
34,서울예대 입학 관련 질문이요,/qna/detail.nhn?d1id=3&dirId=308&docId=298552023,"1. 서울예대 연극학과랑 연기학과 차이가 뭔가요?2. 저는 재외국민 전형으로 지원하는데 실기랑 내신이 몇 퍼센트씩 들어가나요?3. 제 친구가 서울예대 재외국민 영화학부에 관심을 가지고 있는데 영화학부는 실기를 어떻게 보나요? 걔가 미술을 해서 그림을 그렸는데 그걸로 포트폴리오를 제출하나요? 영화를 만들어 본 적은 없다네요.셋 중 하나만 답 해주셔도 좋고, 가능하면 셋 다 알려주세요. 그리고 혹시 그 외에 아시는 관련된 정보도 좀 알려주신다면 감사드리겠습니다~~내공은 200 걸어요!!"
35,꿈해몽 부탁드립니다 ~ 요며칠 여러꿈을 꿨는데 생생하게 기억나서요 1. 문재인 대통령과 영부인 꿈 - 이꿈에,/qna/detail.nhn?d1id=3&dirId=31505&docId=298552018,"꿈해몽 부탁드립니다 ~요며칠 여러꿈을 꿨는데생생하게 기억나서요1. 문재인 대통령과 영부인 꿈- 이꿈에선 대통령보다 김정숙 영부인께서저에게 줄 것이 있다며 몇가지를 가지고 오셨어요.그 중집안에 동백을 걸어두면 좋겠다시며직접 동백꽃을 그리고 액자에 낙인? 까지 해주시는 꿈2. 뭘 찾으러 갔다가신발 수선된건 집으로 보내달라 얘기하고(신발은 상자안에 들어 있었고 얼핏 빈짝반짝 빛나는검정색 남자신사화였어요. 남편꺼로 느껴집니다 )보석 가게인지,그곳에 앉아 있는데제가 제 손가락을 보는데좌우 손가락에 반짝반짝 빛나는 반지들을 꽉 차게끼고 있었고 반지뿐 만 아니라다른 보석들도 장식되어서 제 손가락에서 빛이나고 있었어요 ( 손가락 중 오른쪽 약지에만 반지가 없었구요)그러다제꺼라며 보석상자를 보는데크리스털류 은반지류들이 반지 보석상자에 딱맞게 촘촘히보관되 있었는데그걸 보석상 여주인같은 분이 보시더니“딱 좋네” 하시더라구요3. 이건 어젯밤 꿈인데좀 여러가지 꿈중에 기억나는 꿈이라 해몽부탁드립니다~넓은 바다를 바라보고 있는데고래떼랑 돌고래떼들이 재주를 부리듯제 눈앞에 보이는 바다를 꽉 채우며 노는 꿈이였어요.그 중 너무 예쁜 돌고래 한마리가 오더니저랑 눈이 마주치며 웃어보였구요.그러다제가 요즘 간절히 바라는 걸 적어서 둔뭐랄까... 꼭 신께 보내는 서찰같은거를 둔 빨간지갑(실제 제지갑)을 돌고래가 휙 가져가길래“그건 안돼~ 나한텐 정말 중요한거고 간절한거야~” 하며소리지르는데 바닷속에서 왠 여자가 다시 그걸 가져다주는꿈을 꿨어요.지갑의 뒷 쪽은 조금 잘려 나갔지만간절한 소원을 담은 서찰은 제 손으로 안전하게 돌아오는 꿈을 꿨구요.요즘 계속 이런꿈을 꾸는데전 기혼에아들1 ,작년 12월샐인 딸1를 두고 임신 가능성은 없답니다어떤꿈들일까요??이런 꿈들은 처음이라."
36,너무 슬픈노래 아니면서 은근히 분위기 달아오르는 노래 추천좀 해주세요,/qna/detail.nhn?d1id=3&dirId=30213&docId=298551965,막 무슨 노라조 노래나  아니면 트로트중에 박상철 무조건 같이   대놓고 신나는 노래 말구요임창정  그사람을 아나요 같이   선율은 슬픈듯?한데  분위기는 폭발해서 텐션오르는 노래들 있죠?그런거 추천해주세요아 그리고  너무 높은노래는 말구요 2옥 라 정도로요(SG워너비나 버즈는 빼주세요)저도 제 기준이 명확하지가 않아서  많이 추천해주시면  들어보고  채택할게요~
37,성명학 관련 질문,/qna/detail.nhn?d1id=3&dirId=31506&docId=298551956,"안녕하세요.제가 개명을 하고 싶어서 작명책을 뒤져가면서 새 이름을 지었습니다.아무래도 혼자 지은 이름이라 혹시 몰라 지식in이나 작명 관련 사이트에 감명을 요청했었고그때마다 모두 좋다는 이야기를 들어 안심을 했었습니다.그리고 마지막으로 추천 받은 사이트가 있어 그곳에서 감명을 받아봤습니다.그런데 음양오행, 수리길흉, 발음오행, 자원오행은 다 좋다고 나왔으나수리오행 분석?에서만 '매우나쁨'이 나왔더라고요.아래 표가 그 사이트에서 나온 수리오행 감명결과입니다.'매우나쁨'이라는 말에 놀라서 다시 작명책을 펼쳐 봤는데제가 책에서 해당 설명을 못 찾고 있는 건지 설명이 부족한 건지왜 이게土 金 土 水인지 잘 모르겠어요.새로 지은 이름이 너무 제 마음에 들고 다른 건 다 좋은데 딱 이 한 가지만 나쁘다고 하니기분이 찝찝하네요ㅠㅠ이것에 관해 자세하게 가르쳐줄 수 있는 전문가분 계신가요?"
38,연예인이 나를잡아서 해를가할려고 잡으러오는데 잡히지는않고계속도망다녔어요,/qna/detail.nhn?d1id=3&dirId=31505&docId=298551945,연예인이 나를잡아서 해를가할려고 잡으러오는데 잡히지는않고계속도망다녔어요
39,묘지 이장후 유실수 심는게 풍수적으로 문제가 있을까요?,/qna/detail.nhn?d1id=3&dirId=31504&docId=298551911,증조부 묘를 이장하고 (3기) 선산 공터에 유실수를 심었습니다.자손에게 해가 된다는 얘기가 있어서 걱정입니다.잘 아시는 분 답변 바랍니다
40,작명문의 18년도4월3일 오전 10시 58분 탄생입니다 여아이구요 밀양 박씨입니다 제가원하는 이름은 박서현인,/qna/detail.nhn?d1id=3&dirId=31506&docId=298551907,작명문의18년도4월3일 오전 10시 58분 탄생입니다여아이구요밀양 박씨입니다제가원하는 이름은 박서현인데 나쁘지만 않다면그위에 오빠 서준이이름과 같이쓰고싶은 마음입니다서준이름은 글서에 행할준인데서현이름을 글서에 어질현을 쓰고싶은데 괜찮은지 궁금합니다더 좋은이름이 있다면 알려주세요
41,꿈 해몽좀 부탁드립니다 좀비꿈을꿨는데 사람들이물릴때마다 Aㅏㅏㅏㅏㅏ 하면서 소리지르고 죽더라구요 저는 좀비안,/qna/detail.nhn?d1id=3&dirId=316&docId=298551903,꿈 해몽좀 부탁드립니다좀비꿈을꿨는데 사람들이물릴때마다Aㅏㅏㅏㅏㅏ하면서 소리지르고 죽더라구요저는 좀비안되고 살아남구요
42,프리미어 에펙 연동시 질문입니다.,/qna/detail.nhn?d1id=3&dirId=3031003&docId=298551876,프리미어에서 컷편집 후 에펙에서import로 불러와 작업중입니다.에펙에서 효과나 자막을 수정하면 프리미어에서는 잘 보이는데에펙을 잠시 끌 일이 생겨서 껐다 키니까프리미어와 연동(?)실시간 수정이 반영이안되더라구요!이유가있나요?다시 되게하는 방법없나요?ㅠ프리미어파일도 껐다가 켜봤지만 소용이없습니다..
43,번호표 뽑는 꿈 해몽 부탁드려요,/qna/detail.nhn?d1id=3&dirId=31505&docId=298551870,대한민국에서 가장 큰 법원을 찾아갔습니다거기서 번호표를 뽑고내 순서가 될때까지 기다리는꿈을 꿨는데요제가 뽑은 번호표는 제 개명 서류 제출대기 번호표였습니다 그런데 저는 이미개명 서류를 제출했다고 직원한테 말씀드리니아니라고 그래도 한번 더 제출하는게확실할것 같다고 하더군요 그래서꿈에서 직원한테 얼마나 걸리냐고 물어보니하루 꼬박 기다리는 사람도 있다 그러더라구요그래서 대기실로 올라가보니 기다리다 지쳐서잠든 사람도 있고 제 번호표는 11800번대였는데이상한건 현재 대기 번호 현황을 봤더니17000번대를 넘어가서이미 제 순서는 지나간지 오래더군요..실제로 얼마전에 개명을 했습니다개명 완료되서 현재는바뀐 이름으로 살아가고 있습니다어떤 꿈인가요
44,꿈에서 닭 목을 잘라서 닭을 잡는 꿈을 꾸었는데 잘린 목이 살아서 움직이는 꿈이였어요 꿈속에서 잘린 닭 목이,/qna/detail.nhn?d1id=3&dirId=31505&docId=298551845,꿈에서 닭 목을 잘라서 닭을 잡는 꿈을 꾸었는데잘린 목이 살아서 움직이는 꿈이였어요꿈속에서 잘린 닭 목이 움직이니 무서워서 울고 그랬너요 무슨꿈일까요??
45,노래부르는데 기복이 심해요,/qna/detail.nhn?d1id=3&dirId=30213&docId=298551827,안녕하세요 노래부르는걸 좋아하는 학생인데요노래를 전문적으로 배우진 않았습니다.제가 노래방에서 노래를 부르면 날 마다 기복이 좀 심합니다.어떤날에는 고음도 쭉쭉 잘 올라가고 음정도 안정적이게 잘 불러지는데 어떤날에는 숨도차고 음도 안올라가서 삑사리나고 이러는데 저는 항상 똑같이 부르거든요.근데 왤케 기복이 심할까요?? 기복 없애는 방법도 좀 알려주세요ㅠ
46,강의시간 때 한국 문화재에 조사하고 발표할 때 참고영상으로 문화재를 설명하는 영상을 틀어주려 하는데 어디서,/qna/detail.nhn?d1id=3&dirId=307&docId=298551787,"강의시간 때 한국 문화재에 조사하고 발표할 때 참고영상으로 문화재를 설명하는 영상을 틀어주려 하는데 어디서 구할 수 있을까요?(EBS, 방송 등)길면 길수록 좋구요. 예를 들어 불국사라면 불국사에 대해 설명하는 영상이 필요합니다.문화관광해설사에 대한 영상도 괜찮습니다.잘 찾아주시는 분께 추가내공 많이 드리겠습니다."
47,여자들끼리 머리끄덩이 잡고 싸우는 장면있는 웹툰알려주세요 일단 제가 알고 있는건 치인트 외모지상주의 연애혁명,/qna/detail.nhn?d1id=3&dirId=30511&docId=298551786,여자들끼리 머리끄덩이 잡고 싸우는 장면있는 웹툰알려주세요일단 제가 알고 있는건 치인트 외모지상주의 연애혁명 정도?? 이외에도 더 있으면 ㅊ최대한 많이 알려주세요 장르는 상관없고 성인웹툰이라도 괜찮아요ㅎ
48,2018년 사주좀 부탁 드립니다.,/qna/detail.nhn?d1id=3&dirId=31501&docId=298551758,"안녕하세요. 도사님들 식견이 뛰어나신듯 하여평소에 명리에 관심이 많은데 부탁좀 드리겠습니다.2018년 사주가 어떻게 흘러갈지 사주 좀 부탁 드립니다.저는 컴퓨터 프로그램을 개발하고 있는 프로그램 개발자입니다.올해는 전업으로 기술사 시험을 준비하고 있습니다.공부 잘 해서 합격 할 수 있을까요?태어난 생년월일은 1982년 4월 6일 양력, 08시 30분 쯤입니다.부탁 드립니다.1982년 4월 6일(음)1982.3.13[남자]戊己甲壬辰未辰戌[대운]100908070605040302010甲癸壬辛庚己戊丁丙乙寅丑子亥戌酉申未午巳"
49,2018년 운세 부탁드려요(급함),/qna/detail.nhn?d1id=3&dirId=31504&docId=298551757,제 올해 사주 좀 봐주세요.양력 80년 2월 8일 음력은 12월 22일입니다.태어난 시는 해시에요.정말 잘 봐주실 수 있는 분만 답변부탁드려요.
50,박보검 근황,/qna/detail.nhn?d1id=3&dirId=307&docId=298551722,박보검 요새 활동 안 하나요?프로필 검색했는데 구르믈 그린 달빛이었나 그거 이후로 새 작품 보이는 게 없어서요2017년에 활동 안 했나요..?개인가정사 때문에 파산신청 한 건 알고 있는데..작품이나 방송 활동 관련해서 자세한 근황 좀 부탁드려요. (팬미팅 같은 활동은 제외하구요)
51,소울워커 하루스킬트리,/qna/detail.nhn?d1id=3&dirId=30407&docId=298551699,소울워커 하루 승급후 스킬트리좀알려주실분? 스크린샷하고 자세히좀.
52,엘리베이터 꿈,/qna/detail.nhn?d1id=3&dirId=31505&docId=298551685,엘리베이터를 한 3층에서 탔는데 원래는 지하3층이 없거든요? 근데 오늘도 어김없이 지하3층까지 추락하면서 엘리베이터가 전체적으로 빙빙 돌고 저는 살려고 난간을 붙잡고 있었습니다. 엘리베이터가 도는 바람에 저는 몸이 허공에 떠있었고 난간에 매달려있었겠죠.. 근데 밖에서 어떤 남자가 하는 얘기를 들었어요. 제가 탄 엘리베이터가 비밀로 한 공사라고 하더라고요... 이건 도대체 무슨 꿈인가요...
53,요즘 감기때문에 감기약을 계속 먹고있었는데 오늘 자고 일어난 이후로 속이 너무 안좋아요 아침부터 계속 토하고,/qna/detail.nhn?d1id=3&dirId=30505&docId=298551684,요즘 감기때문에 감기약을 계속 먹고있었는데 오늘 자고 일어난 이후로 속이 너무 안좋아요 아침부터 계속 토하고 있는데 빈속이라 그런가해서 밥도 먹어보고 해도 먹는 족족 다 토하고있어요ㅠ 왜 이런건가요?
54,콜래트럴 이펙트 음악,/qna/detail.nhn?d1id=3&dirId=3021104&docId=298551641,콜래트럴 이펙트 1화에서 나오는 음악 제목이나 가수 이름이 어떻게 되나요?
55,레디플레이어원보려하는데 용산아이맥스3D 명당자리는 어디쯤인가요?아이맥스는 처음보는건데 제가 눈에 꽉차게 보는,/qna/detail.nhn?d1id=3&dirId=30312&docId=298551618,레디플레이어원보려하는데 용산아이맥스3D 명당자리는 어디쯤인가요?아이맥스는 처음보는건데 제가 눈에 꽉차게 보는걸 좋아하거든요 저희동네롯시는 좀 작아서 가로좌석수가 13~14개인데 E줄에서 많이봤습니다 용산아이맥스3D는 가로좌석수가 45개이던데 아이맥스스크린은 좌석을향해 둥글다고 하더군요 또 객석의 경사각도에 따라서도 명당자리가 다르다고 하던데 용산아이맥스 안가봐서 그것도 잘모르겠구요ㅠㅠ 아이맥스초보라면 약간 뒤를 추천하던데 그쯤에서도 눈에 꽉차게 볼수있을까요?
56,안녕하세요. 재택이나 주말 영상관련 알바가 하고싶습니다.,/qna/detail.nhn?d1id=3&dirId=3031003&docId=298551617,"안녕하세요. 영상제작 PD입니다.재택 또는 주말 영상제작, 편집 알바를 찾고있습니다.참고로 장비는 왠만한건 다있구요.파이널컷, 어도비(프리미어, 에펙, 어디션, 포토샵, 일러) 등등 할 수있습니다.영상물 제작을 해온지는 벌써 5-6년 됐습니다.알바몬이나 알바천국 등 이런곳으로 알아보다 지쳐서 한번 올려봅니다.. 좋은 추천 부탁드립니다.거주지는 서울 강남구 쪽입니다."
